COUNTY,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
47065,37351,LUPTON CITY,TN,0.001031877,0.000043507,0.000109111,0.000905812
47065,37377,SIGNAL MOUNTAIN,TN,0.034595755,0.017881227,0.017239498,0.032398945
47065,37450,CHATTANOOGA,TN,0.000009296,0.003654557,0.000763775,0.000376074
47065,37315,COLLEGEDALE,TN,0.008901098,0.004785730,0.000109111,0.008192744
47067,37752,HARROGATE,TN,0.002791347,0.000000000,0.000000000,0.002672606
47067,37731,EIDSON,TN,0.056524773,0.068181818,0.000000000,0.056124722
47067,37765,KYLES FORD,TN,0.083740405,0.083333333,0.016949153,0.082850780
47067,37879,TAZEWELL,TN,0.080018609,0.068181818,0.000000000,0.078619154
47067,37881,THORN HILL,TN,0.110025587,0.030303030,0.000000000,0.106236080
47067,37869,SNEEDVILLE,TN,0.666899279,0.750000000,0.983050847,0.673496659
47069,38067,SAULSBURY,TN,0.079320567,0.017311609,0.000000000,0.073268335
47069,38392,MERCER,TN,0.004086211,0.000000000,0.000000000,0.003710710
47069,38356,MEDON,TN,0.026119702,0.005091650,0.000000000,0.024083236
47069,38039,GRAND JUNCTION,TN,0.062655236,0.070264766,0.000000000,0.061917928
47069,38061,POCAHONTAS,TN,0.029164330,0.014256619,0.000000000,0.027502910
47069,38075,WHITEVILLE,TN,0.104318564,0.079429735,0.039145907,0.101207800
47069,38052,MIDDLETON,TN,0.166332826,0.140529532,0.078291815,0.162689173
47069,38340,HENDERSON,TN,0.013460460,0.007128310,0.000000000,0.012732829
47069,38008,BOLIVAR,TN,0.381539941,0.597759674,0.839857651,0.406359139
47069,38044,HORNSBY,TN,0.030927009,0.020366599,0.014234875,0.029831199
47069,38381,TOONE,TN,0.067863152,0.030549898,0.021352313,0.064246217
47069,38042,HICKORY VALLEY,TN,0.034212002,0.017311609,0.007117438,0.032450524
47071,38365,PICKWICK DAM,TN,0.000000000,0.000634115,0.000000000,0.000049970
47071,38475,OLIVEHILL,TN,0.023150949,0.002536462,0.004000000,0.021287228
47071,38357,MICHIE,TN,0.018971680,0.001902346,0.000000000,0.017389566
47071,38310,ADAMSVILLE,TN,0.068463019,0.024096386,0.000000000,0.064111533
47071,38361,MORRIS CHAPEL,TN,0.039868023,0.010145847,0.000000000,0.037027783
47071,38370,SALTILLO,TN,0.037778389,0.024730501,0.008000000,0.036378173
47071,38371,SARDIS,TN,0.011383008,0.001268231,0.000000000,0.010443734
47071,38359,MILLEDGEVILLE,TN,0.004234259,0.000634115,0.000000000,0.003897661
47071,38372,SAVANNAH,TN,0.628485015,0.794546607,0.888000000,0.644813112
47071,38327,CRUMP,TN,0.021886170,0.032339886,0.008000000,0.022536478
47071,38326,COUNCE,TN,0.125213088,0.098922004,0.092000000,0.122726364
47071,38376,SHILOH,TN,0.008523508,0.006341154,0.000000000,0.008245053
47071,38425,CLIFTON,TN,0.011712950,0.001902346,0.000000000,0.010793524
47071,38379,STANTONVILLE,TN,0.000329942,0.000000000,0.000000000,0.000299820
47073,37731,EIDSON,TN,0.013859376,0.008614501,0.000000000,0.013300551
47073,37881,THORN HILL,TN,0.003171482,0.000000000,0.000000000,0.002962261
47073,37869,SNEEDVILLE,TN,0.004281501,0.000717875,0.000000000,0.004028675
47073,37660,KINGSPORT,TN,0.051980591,0.066044508,0.081534772,0.053291072
47073,37642,CHURCH HILL,TN,0.248327043,0.131371141,0.266187050,0.243942177
47073,37745,GREENEVILLE,TN,0.003012908,0.003589375,0.000000000,0.002962261
47073,37873,SURGOINSVILLE,TN,0.075037265,0.087580761,0.068345324,0.075389537
47073,37891,WHITESBURG,TN,0.017094288,0.002153625,0.007194245,0.016233189
47073,37811,MOORESBURG,TN,0.071643779,0.027279253,0.074340528,0.069879732
47073,37711,BULLS GAP,TN,0.057276966,0.058865757,0.029976019,0.056668049
47073,37645,MOUNT CARMEL,TN,0.078050173,0.049533381,0.059952038,0.076426329
47073,37857,ROGERSVILLE,TN,0.376264628,0.564249821,0.412470024,0.384916168
47075,38301,JACKSON,TN,0.000328551,0.001340483,0.000000000,0.000399840
47075,38012,BROWNSVILLE,TN,0.766290658,0.911528150,0.968503937,0.779688125
47075,38063,RIPLEY,TN,0.019274997,0.008042895,0.007874016,0.018292683
47075,38049,MASON,TN,0.000109517,0.000000000,0.000000000,0.000099960
47075,38392,MERCER,TN,0.000219034,0.000000000,0.000000000,0.000199920
47075,38068,SOMERVILLE,TN,0.000876136,0.001340483,0.000000000,0.000899640
47075,38075,WHITEVILLE,TN,0.030774285,0.002680965,0.000000000,0.028288685
47075,38006,BELLS,TN,0.048844595,0.014745308,0.000000000,0.045681727
47075,38037,GATES,TN,0.025517468,0.005361930,0.000000000,0.023690524
47075,38069,STANTON,TN,0.107764757,0.054959786,0.023622047,0.102758896
47077,38328,DARDEN,TN,0.026943005,0.009981851,0.000000000,0.025305203
47077,38371,SARDIS,TN,0.037823834,0.007259528,0.000000000,0.035083561
47077,38321,CEDAR GROVE,TN,0.041774611,0.017241379,0.006024096,0.039469006
47077,38352,LURAY,TN,0.004792746,0.002722323,0.000000000,0.004563233
47077,38368,REAGAN,TN,0.061852332,0.037205082,0.000000000,0.059025720
47077,38341,HOLLADAY,TN,0.000388601,0.000000000,0.000000000,0.000355577
47077,38329,DECATURVILLE,TN,0.003432642,0.002722323,0.000000000,0.003318715
47077,38374,SCOTTS HILL,TN,0.043717617,0.064428312,0.006024096,0.044328553
47077,38370,SALTILLO,TN,0.002266839,0.000000000,0.000000000,0.002074197
47077,38313,BEECH BLUFF,TN,0.021567358,0.001814882,0.024096386,0.020327130
47077,38390,YUMA,TN,0.007383420,0.003629764,0.006024096,0.007111533
47077,38345,HURON,TN,0.071761658,0.015426497,0.006024096,0.066789143
47077,38351,LEXINGTON,TN,0.617810881,0.789473684,0.921686747,0.635000593
47077,38363,PARSONS,TN,0.002655440,0.000000000,0.000000000,0.002429774
47077,38388,WILDERSVILLE,TN,0.055829016,0.048094374,0.030120482,0.054818063
47079,38224,COTTAGE GROVE,TN,0.023212760,0.018681889,0.000000000,0.022031053
47079,38251,PURYEAR,TN,0.073910567,0.037363778,0.015531661,0.068904742
47079,38256,SPRINGVILLE,TN,0.159118959,0.042553191,0.072879331,0.146663869
47079,38229,GLEASON,TN,0.000379759,0.000000000,0.001194743,0.000377675
47079,38231,HENRY,TN,0.048324314,0.021276596,0.017921147,0.045069240
47079,38242,PARIS,TN,0.562945030,0.813700052,0.836320191,0.592824171
47079,38236,MANSFIELD,TN,0.017658787,0.005189414,0.000000000,0.016030214
47079,38223,COMO,TN,0.000000000,0.000518941,0.000000000,0.000041964
47079,38222,BUCHANAN,TN,0.098594892,0.047742605,0.056152927,0.092992027
47079,38201,MC KENZIE,TN,0.015854932,0.012973534,0.000000000,0.015065044
47081,37055,DICKSON,TN,0.014199587,0.003942181,0.000000000,0.013519536
47081,37033,CENTERVILLE,TN,0.325400603,0.642575558,0.694736842,0.345936711
47081,37097,LOBELVILLE,TN,0.000079327,0.000000000,0.000000000,0.000074283
47081,37098,LYLES,TN,0.213390449,0.143232589,0.115789474,0.208735700
47081,38476,PRIMM SPRINGS,TN,0.016103443,0.006570302,0.000000000,0.015450899
47081,38487,WILLIAMSPORT,TN,0.014358242,0.010512484,0.010526316,0.014113802
47081,37101,MC EWEN,TN,0.003728383,0.011826544,0.000000000,0.004159857
47081,37025,BON AQUA,TN,0.202601936,0.106438896,0.000000000,0.195736146
47081,37137,NUNNELLY,TN,0.153101698,0.047306176,0.178947368,0.147303521
47081,37140,ONLY,TN,0.008012058,0.013140604,0.000000000,0.008245432
47081,37096,LINDEN,TN,0.000158655,0.000000000,0.000000000,0.000148566
47081,38461,HAMPSHIRE,TN,0.001586546,0.000000000,0.000000000,0.001485663
47081,38462,HOHENWALD,TN,0.001110582,0.001314060,0.000000000,0.001114248
47081,38454,DUCK RIVER,TN,0.046168491,0.013140604,0.000000000,0.043975635
47083,37175,STEWART,TN,0.127501064,0.025510204,0.050000000,0.123117623
47083,37185,WAVERLY,TN,0.007237122,0.000000000,0.000000000,0.006919007
47083,37101,MC EWEN,TN,0.015112814,0.015306122,0.000000000,0.015059015
47083,37178,TENNESSEE RIDGE,TN,0.196892295,0.153061224,0.000000000,0.194342694
47083,37181,VANLEER,TN,0.030864198,0.020408163,0.100000000,0.030728531
47083,37061,ERIN,TN,0.553426990,0.755102041,0.750000000,0.562271062
47083,37050,CUMBERLAND CITY,TN,0.063644104,0.030612245,0.100000000,0.062474562
47083,37051,CUMBERLAND FURNACE,TN,0.005321413,0.000000000,0.000000000,0.005087505
47085,37185,WAVERLY,TN,0.487344818,0.614424411,0.455882353,0.495110242
47085,37061,ERIN,TN,0.000096237,0.000000000,0.000000000,0.000088905
47085,37078,HURRICANE MILLS,TN,0.045231450,0.065187240,0.014705882,0.046141536
47085,37101,MC EWEN,TN,0.324415359,0.205270458,0.507352941,0.318990043
47085,37097,LOBELVILLE,TN,0.001251083,0.000000000,0.000000000,0.001155761
47085,37134,NEW JOHNSONVILLE,TN,0.141661053,0.115117892,0.022058824,0.138513514
47087,37030,CARTHAGE,TN,0.003437903,0.003875969,0.000000000,0.003447800
47087,38568,HILHAM,TN,0.026786993,0.007751938,0.000000000,0.026065370
47087,38564,GRANVILLE,TN,0.053573987,0.054263566,0.083333333,0.053647773
47087,38562,GAINESBORO,TN,0.559661940,0.666666667,0.916666667,0.564060130
47087,38501,COOKEVILLE,TN,0.190230626,0.139534884,0.000000000,0.188111985
47087,38506,COOKEVILLE,TN,0.003294657,0.000000000,0.000000000,0.003171976
47087,38545,BLOOMINGTON SPRINGS,TN,0.057441627,0.046511628,0.000000000,0.056957661
47087,38551,CELINA,TN,0.001575705,0.000000000,0.000000000,0.001517032
47087,38588,WHITLEYVILLE,TN,0.084944850,0.077519380,0.000000000,0.084540063
47087,37145,PLEASANT SHADE,TN,0.015184071,0.003875969,0.000000000,0.014756585
47087,37150,RED BOILING SPRINGS,TN,0.003867641,0.000000000,0.000000000,0.003723624
47089,37820,NEW MARKET,TN,0.141098420,0.079670330,0.012441680,0.135605118
47089,37813,MORRISTOWN,TN,0.005129608,0.002060440,0.000000000,0.004881784
47089,37876,SEVIERVILLE,TN,0.022604473,0.006181319,0.001555210,0.021409655
47089,37764,KODAK,TN,0.000376171,0.000000000,0.000000000,0.000350978
47089,37871,STRAWBERRY PLAINS,TN,0.059058888,0.027472527,0.031104199,0.057017964
47089,37821,NEWPORT,TN,0.000683948,0.000686813,0.000000000,0.000670049
47089,37725,DANDRIDGE,TN,0.360303673,0.301510989,0.169517885,0.353658147
47089,37877,TALBOTT,TN,0.064769852,0.030219780,0.012441680,0.062091190
47089,37890,WHITE PINE,TN,0.122255660,0.102335165,0.073094868,0.120321623
47089,37760,JEFFERSON CITY,TN,0.223719308,0.449862637,0.699844479,0.243993491
47091,37680,LAUREL BLOOMERY,TN,0.040800141,0.032307692,0.017391304,0.039908407
47091,37683,MOUNTAIN CITY,TN,0.661350018,0.826153846,0.830434783,0.673290808
47091,37688,SHADY VALLEY,TN,0.060891787,0.040000000,0.052173913,0.059617272
47091,37640,BUTLER,TN,0.185847726,0.081538462,0.069565217,0.178115800
47091,37691,TRADE,TN,0.051110328,0.020000000,0.030434783,0.049067713
47093,37995,KNOXVILLE,TN,0.000000000,0.000000000,0.000097924,0.000003325
47093,37721,CORRYTON,TN,0.022874093,0.005441907,0.001273012,0.020681124
47093,37914,KNOXVILLE,TN,0.048623936,0.043416087,0.037602820,0.047813667
47093,37916,KNOXVILLE,TN,0.016983137,0.020178749,0.055424990,0.018556146
47093,37920,KNOXVILLE,TN,0.092947437,0.066891758,0.108108108,0.091280939
47093,37950,KNOXVILLE,TN,0.005913569,0.023396226,0.000195848,0.007183024
47093,37927,KNOXVILLE,TN,0.003625783,0.007467726,0.000195848,0.003830946
47093,37849,POWELL,TN,0.047613843,0.028560079,0.022032902,0.045149962
47093,37919,KNOXVILLE,TN,0.064992726,0.117497517,0.085977282,0.070100995
47093,37924,KNOXVILLE,TN,0.030276419,0.021092354,0.020074422,0.029161083
47093,37917,KNOXVILLE,TN,0.055732280,0.065501490,0.111535448,0.058445208
47093,37915,KNOXVILLE,TN,0.019949345,0.018709037,0.023599687,0.019969472
47093,37932,KNOXVILLE,TN,0.052750997,0.045799404,0.052976890,0.052176689
47093,37938,KNOXVILLE,TN,0.036563120,0.018947368,0.005092049,0.034019600
47093,37772,LENOIR CITY,TN,0.000211064,0.000000000,0.000000000,0.000186227
47093,37807,MAYNARDVILLE,TN,0.000252523,0.000317776,0.000000000,0.000249411
47093,37912,KNOXVILLE,TN,0.050843880,0.051161867,0.063454759,0.051298764
47093,37934,FARRAGUT,TN,0.048122659,0.049414101,0.025068547,0.047447865
47093,37901,KNOXVILLE,TN,0.002114412,0.005561072,0.000195848,0.002337808
47093,37764,KODAK,TN,0.001266386,0.000238332,0.000195848,0.001143963
47093,37853,ROCKFORD,TN,0.000293982,0.000000000,0.000195848,0.000266038
47093,37998,KNOXVILLE,TN,0.000000000,0.000000000,0.000097924,0.000003325
47093,37871,STRAWBERRY PLAINS,TN,0.007108344,0.002144985,0.001175088,0.006491326
47093,37918,KNOXVILLE,TN,0.084109120,0.056802383,0.089208774,0.081996216
47093,37922,KNOXVILLE,TN,0.066651088,0.069751738,0.048570309,0.066296652
47093,37923,KNOXVILLE,TN,0.059667121,0.055292949,0.098805327,0.060630044
47093,37996,KNOXVILLE,TN,0.000003769,0.000834161,0.000097924,0.000076486
47093,37933,KNOXVILLE,TN,0.003818002,0.022323734,0.000195848,0.005244273
47093,37779,LUTTRELL,TN,0.000327903,0.000000000,0.000097924,0.000292642
47093,37930,KNOXVILLE,TN,0.005152230,0.022999007,0.000195848,0.006478024
47093,37940,KNOXVILLE,TN,0.004191134,0.006514399,0.000195848,0.004249956
47093,37939,KNOXVILLE,TN,0.003045356,0.015332671,0.000195848,0.003977267
47093,37928,KNOXVILLE,TN,0.002785295,0.010724926,0.000195848,0.003362054
47093,37806,MASCOT,TN,0.006527917,0.001509434,0.000587544,0.005906042
47093,37929,KNOXVILLE,TN,0.000000000,0.004250248,0.000391696,0.000369128
47093,37921,KNOXVILLE,TN,0.051744673,0.053505462,0.043772033,0.051621335
47093,37902,KNOXVILLE,TN,0.009403668,0.039324727,0.032902468,0.012706637
47093,37909,KNOXVILLE,TN,0.030871922,0.025700099,0.038777908,0.030707428
47093,37931,KNOXVILLE,TN,0.058483654,0.021092354,0.030356443,0.054398106
47093,37709,BLAINE,TN,0.000252523,0.000238332,0.000000000,0.000242760
47093,37997,KNOXVILLE,TN,0.000000000,0.000000000,0.000097924,0.000003325
47093,37830,OAK RIDGE,TN,0.000493740,0.000714995,0.000000000,0.000495496
47093,37754,HEISKELL,TN,0.003410950,0.001350546,0.000783392,0.003149224
47095,38077,WYNNBURG,TN,0.000000000,0.003378378,0.000000000,0.000310559
47095,38079,TIPTONVILLE,TN,0.630112835,0.746621622,0.602272727,0.640062112
47095,38080,RIDGELY,TN,0.369887165,0.250000000,0.397727273,0.359627329
47097,38037,GATES,TN,0.049319870,0.038499506,0.002534854,0.045846935
47097,38040,HALLS,TN,0.176416590,0.213228036,0.076045627,0.173376859
47097,38041,HENNING,TN,0.127430527,0.086870681,0.041825095,0.119550236
47097,38063,RIPLEY,TN,0.646833013,0.661401777,0.879594423,0.661225970
47099,38474,MOUNT PLEASANT,TN,0.007081005,0.004455446,0.000000000,0.006780843
47099,38481,SAINT JOSEPH,TN,0.023077251,0.016831683,0.002898551,0.022318661
47099,38486,WESTPOINT,TN,0.022949281,0.002475248,0.002898551,0.021078735
47099,38483,SUMMERTOWN,TN,0.098792817,0.044554455,0.049275362,0.093885617
47099,38468,LEOMA,TN,0.119012072,0.057425743,0.005797101,0.112678239
47099,38457,FIVE POINTS,TN,0.020475195,0.014851485,0.005797101,0.019838810
47099,38473,MINOR HILL,TN,0.000639850,0.000495050,0.000000000,0.000619963
47099,38469,LORETTO,TN,0.100584396,0.083168317,0.092753623,0.099116553
47099,38464,LAWRENCEBURG,TN,0.502196818,0.695049505,0.817391304,0.521504960
47099,38456,ETHRIDGE,TN,0.081815467,0.071287129,0.023188406,0.080207688
47099,38463,IRON CITY,TN,0.023375848,0.009405941,0.000000000,0.021969932
47101,38461,HAMPSHIRE,TN,0.051282051,0.013840830,0.000000000,0.048364154
47101,38474,MOUNT PLEASANT,TN,0.011349306,0.005190311,0.000000000,0.010862537
47101,37096,LINDEN,TN,0.000700574,0.000000000,0.000000000,0.000646580
47101,38462,HOHENWALD,TN,0.799915931,0.911764706,0.888888889,0.808483124
47101,37033,CENTERVILLE,TN,0.000140115,0.000000000,0.000000000,0.000129316
47101,38483,SUMMERTOWN,TN,0.129045818,0.069204152,0.111111111,0.124531230
47101,38485,WAYNESBORO,TN,0.007566204,0.000000000,0.000000000,0.006983060
47103,38449,ARDMORE,TN,0.039130201,0.009752438,0.013175231,0.036282715
47103,37047,CORNERSVILLE,TN,0.000645891,0.000000000,0.000000000,0.000580523
47103,37334,FAYETTEVILLE,TN,0.638516605,0.813953488,0.859025033,0.657926564
47103,37328,ELORA,TN,0.038807256,0.033008252,0.015810277,0.037588893
47103,38478,PULASKI,TN,0.000107648,0.000000000,0.000000000,0.000096754
47103,38453,DELLROSE,TN,0.009473061,0.005251313,0.002635046,0.008949736
47103,37348,KELSO,TN,0.041121697,0.017254314,0.009222661,0.038411301
47103,37335,FLINTVILLE,TN,0.075300070,0.035258815,0.061923584,0.072226791
47103,37144,PETERSBURG,TN,0.059260455,0.036759190,0.005270092,0.055827004
47103,38488,TAFT,TN,0.070348243,0.036759190,0.025032938,0.066518311
47103,38459,FRANKEWING,TN,0.011464557,0.003000750,0.000000000,0.010497799
47103,37359,MULBERRY,TN,0.015824318,0.009002251,0.007905138,0.015093609
47105,37885,VONORE,TN,0.009949189,0.000000000,0.000000000,0.009238854
47105,37846,PHILADELPHIA,TN,0.031125445,0.010043042,0.016055046,0.029694298
47105,37771,LENOIR CITY,TN,0.272218334,0.450502152,0.532110092,0.285952421
47105,37874,SWEETWATER,TN,0.006206834,0.002869440,0.000000000,0.005933209
47105,37922,KNOXVILLE,TN,0.000821493,0.000000000,0.000000000,0.000762841
47105,37737,FRIENDSVILLE,TN,0.004655125,0.000478240,0.000000000,0.004351020
47105,37742,GREENBACK,TN,0.054279368,0.022477284,0.000000000,0.051731932
47105,37774,LOUDON,TN,0.396598412,0.357723577,0.215596330,0.392072103
47105,37772,LENOIR CITY,TN,0.223932820,0.155906265,0.236238532,0.220065548
47105,37801,MARYVILLE,TN,0.000212980,0.000000000,0.000000000,0.000197774
47107,37329,ENGLEWOOD,TN,0.126103604,0.044019934,0.026806527,0.117991224
47107,37874,SWEETWATER,TN,0.033574887,0.014119601,0.009324009,0.031634497
47107,37303,ATHENS,TN,0.433657163,0.623338870,0.710955711,0.453580750
47107,37322,DECATUR,TN,0.011423689,0.000830565,0.004662005,0.010525712
47107,37370,RICEVILLE,TN,0.076864656,0.022425249,0.011655012,0.071500272
47107,37826,NIOTA,TN,0.101927154,0.035714286,0.019813520,0.095333697
47107,37371,ATHENS,TN,0.037308946,0.118355482,0.002331002,0.042045487
47107,37331,ETOWAH,TN,0.133666656,0.122923588,0.202797203,0.134625864
47107,37309,CALHOUN,TN,0.033416664,0.016196013,0.011655012,0.031691858
47107,37880,TEN MILE,TN,0.000601247,0.000000000,0.000000000,0.000544928
47107,37325,DELANO,TN,0.005189709,0.001661130,0.000000000,0.004818310
47107,37354,MADISONVILLE,TN,0.003670770,0.000415282,0.000000000,0.003355608
47107,37846,PHILADELPHIA,TN,0.002594855,0.000000000,0.000000000,0.002351794
47109,38357,MICHIE,TN,0.092946927,0.026954178,0.041666667,0.087900058
47109,38379,STANTONVILLE,TN,0.052094972,0.020664870,0.000000000,0.049520252
47109,38359,MILLEDGEVILLE,TN,0.006564246,0.018867925,0.000000000,0.007405499
47109,38339,GUYS,TN,0.028212291,0.016172507,0.000000000,0.027174963
47109,38315,BETHEL SPRINGS,TN,0.140083799,0.071877808,0.000000000,0.134329319
47109,38376,SHILOH,TN,0.003282123,0.000898473,0.000000000,0.003090991
47109,38061,POCAHONTAS,TN,0.020460894,0.009883199,0.000000000,0.019576277
47109,38393,CHEWALLA,TN,0.000000000,0.000000000,0.010416667,0.000064396
47109,38332,ENVILLE,TN,0.004678771,0.000000000,0.000000000,0.004314508
47109,38044,HORNSBY,TN,0.006284916,0.001796945,0.000000000,0.005924400
47109,38361,MORRIS CHAPEL,TN,0.003212291,0.002695418,0.000000000,0.003155387
47109,38367,RAMER,TN,0.102932961,0.046720575,0.000000000,0.098267757
47109,38310,ADAMSVILLE,TN,0.146578212,0.189577718,0.104166667,0.149397901
47109,38334,FINGER,TN,0.046927374,0.020664870,0.020833333,0.044883766
47109,38375,SELMER,TN,0.345740223,0.573225517,0.822916667,0.364994526
47111,38588,WHITLEYVILLE,TN,0.004370694,0.002306805,0.000000000,0.004123851
47111,37186,WESTMORELAND,TN,0.164160308,0.054209919,0.044600939,0.154272580
47111,37057,DIXON SPRINGS,TN,0.016593822,0.002306805,0.000000000,0.015278529
47111,37074,HARTSVILLE,TN,0.043929180,0.013840830,0.004694836,0.041035695
47111,37150,RED BOILING SPRINGS,TN,0.134528484,0.118800461,0.063380282,0.131557599
47111,37022,BETHPAGE,TN,0.001407512,0.001153403,0.000000000,0.001352082
47111,37145,PLEASANT SHADE,TN,0.012223128,0.003460208,0.000000000,0.011357491
47111,37083,LAFAYETTE,TN,0.622786873,0.803921569,0.887323944,0.641022174
47113,38348,LAVINIA,TN,0.000076046,0.000000000,0.000000000,0.000064052
47113,38362,OAKFIELD,TN,0.010608365,0.002145265,0.000601866,0.009191500
47113,38351,LEXINGTON,TN,0.000703422,0.000153233,0.000000000,0.000608497
47113,38301,JACKSON,TN,0.344258555,0.366380631,0.478784231,0.353728643
47113,38302,JACKSON,TN,0.030152091,0.075543978,0.000601866,0.033323192
47113,38392,MERCER,TN,0.006939163,0.001379099,0.000601866,0.006020913
47113,38006,BELLS,TN,0.001920152,0.000612933,0.000000000,0.001681372
47113,38343,HUMBOLDT,TN,0.023593156,0.011952191,0.002708396,0.021265353
47113,38378,SPRING CREEK,TN,0.000000000,0.000153233,0.000000000,0.000016013
47113,38356,MEDON,TN,0.015589354,0.005669629,0.000000000,0.013723198
47113,38305,JACKSON,TN,0.475342205,0.453263868,0.514896178,0.475139714
47113,38391,DENMARK,TN,0.011825095,0.005669629,0.000000000,0.010552611
47113,38313,BEECH BLUFF,TN,0.018136882,0.001838799,0.000000000,0.015468622
47113,38308,JACKSON,TN,0.020323194,0.050107263,0.000601866,0.022386267
47113,38355,MEDINA,TN,0.012395437,0.000919399,0.000000000,0.010536598
47113,38366,PINSON,TN,0.018231939,0.005669629,0.000902799,0.015997054
47113,38303,JACKSON,TN,0.009904943,0.018541220,0.000300933,0.010296402
47115,37419,CHATTANOOGA,TN,0.018200013,0.007561437,0.014035088,0.017482114
47115,37377,SIGNAL MOUNTAIN,TN,0.002689349,0.000000000,0.000000000,0.002480960
47115,37365,PALMER,TN,0.000062543,0.000000000,0.000000000,0.000057697
47115,37375,SEWANEE,TN,0.017637126,0.000945180,0.000000000,0.016328179
47115,37347,JASPER,TN,0.283820126,0.396975425,0.368421053,0.292118625
47115,37380,SOUTH PITTSBURG,TN,0.215398086,0.356332703,0.189473684,0.223574890
47115,37396,WHITESIDE,TN,0.003564951,0.000945180,0.000000000,0.003346411
47115,37340,GUILD,TN,0.016136094,0.014177694,0.017543860,0.016039695
47115,37374,SEQUATCHIE,TN,0.065670148,0.018903592,0.073684211,0.062947150
47115,37366,PELHAM,TN,0.000062543,0.000000000,0.000000000,0.000057697
47115,37397,WHITWELL,TN,0.288761023,0.105860113,0.280701754,0.277463651
47115,37405,CHATTANOOGA,TN,0.030958784,0.010396975,0.035087719,0.029771521
47115,37356,MONTEAGLE,TN,0.044217900,0.082230624,0.021052632,0.046157397
47115,37387,TRACY CITY,TN,0.012821315,0.005671078,0.000000000,0.012174013
47117,37144,PETERSBURG,TN,0.026752768,0.011743451,0.000000000,0.025596995
47117,37047,CORNERSVILLE,TN,0.069707103,0.035230352,0.010869565,0.067078079
47117,38401,COLUMBIA,TN,0.012857472,0.000903342,0.000000000,0.012020392
47117,37180,UNIONVILLE,TN,0.000288284,0.000000000,0.000000000,0.000268312
47117,37019,BELFAST,TN,0.026233856,0.015356820,0.021739130,0.025543332
47117,38451,CULLEOKA,TN,0.013607011,0.004516712,0.000000000,0.012932654
47117,37060,EAGLEVILLE,TN,0.000864852,0.000000000,0.000000000,0.000804937
47117,38472,LYNNVILLE,TN,0.003344096,0.000903342,0.000000000,0.003166085
47117,37174,SPRING HILL,TN,0.001614391,0.000000000,0.000000000,0.001502549
47117,37091,LEWISBURG,TN,0.628690037,0.792231256,0.902173913,0.641105447
47117,37034,CHAPEL HILL,TN,0.214137454,0.139114724,0.065217391,0.208210357
47117,37046,COLLEGE GROVE,TN,0.001902675,0.000000000,0.000000000,0.001770861
47119,38402,COLUMBIA,TN,0.018508011,0.064357542,0.001160093,0.021422989
47119,38483,SUMMERTOWN,TN,0.000934579,0.000446927,0.000000000,0.000888794
47119,38472,LYNNVILLE,TN,0.000383845,0.000000000,0.000000000,0.000352453
47119,38482,SANTA FE,TN,0.015420561,0.007374302,0.000000000,0.014665093
47119,38474,MOUNT PLEASANT,TN,0.066722296,0.074413408,0.031322506,0.066782108
47119,38461,HAMPSHIRE,TN,0.007526702,0.003798883,0.000000000,0.007171644
47119,37174,SPRING HILL,TN,0.275450601,0.230837989,0.266821346,0.272277304
47119,38401,COLUMBIA,TN,0.566822430,0.608491620,0.698375870,0.571417626
47119,38487,WILLIAMSPORT,TN,0.007409880,0.001564246,0.000000000,0.006911136
47119,38476,PRIMM SPRINGS,TN,0.002069426,0.000223464,0.001160093,0.001930827
47119,38451,CULLEOKA,TN,0.037633511,0.008268156,0.001160093,0.035137993
47119,37091,LEWISBURG,TN,0.000984646,0.000223464,0.000000000,0.000919442
47119,38454,DUCK RIVER,TN,0.000133511,0.000000000,0.000000000,0.000122592
47121,37322,DECATUR,TN,0.646427670,0.770992366,0.905172414,0.653975904
47121,37826,NIOTA,TN,0.005932845,0.000000000,0.000000000,0.005662651
47121,37846,PHILADELPHIA,TN,0.001136077,0.000000000,0.000000000,0.001084337
47121,37880,TEN MILE,TN,0.176849280,0.125954198,0.060344828,0.173614458
47121,37321,DAYTON,TN,0.000378692,0.000000000,0.000000000,0.000361446
47121,37308,BIRCHWOOD,TN,0.074097450,0.026717557,0.000000000,0.071566265
47121,37336,GEORGETOWN,TN,0.095177985,0.076335878,0.034482759,0.093734940
47123,37369,RELIANCE,TN,0.002433885,0.000542299,0.000000000,0.002273031
47123,37314,COKER CREEK,TN,0.000000000,0.000542299,0.000000000,0.000033427
47123,37801,MARYVILLE,TN,0.017327812,0.004880694,0.000000000,0.016245487
47123,37774,LOUDON,TN,0.002252252,0.000000000,0.003676471,0.002139323
47123,37846,PHILADELPHIA,TN,0.022776809,0.004338395,0.012867647,0.021460088
47123,37354,MADISONVILLE,TN,0.348299913,0.388828633,0.549632353,0.354459152
47123,37385,TELLICO PLAINS,TN,0.186174077,0.115509761,0.077205882,0.179836877
47123,37874,SWEETWATER,TN,0.263840453,0.327006508,0.257352941,0.267615991
47123,37885,VONORE,TN,0.147013949,0.157809111,0.099264706,0.146811071
47123,37329,ENGLEWOOD,TN,0.009880849,0.000542299,0.000000000,0.009125552
47125,37061,ERIN,TN,0.000195706,0.000000000,0.000000000,0.000176089
