geography_id,geography_type,geography_desc,provider
05145,County,"White County, AR",131425
05145,County,"White County, AR",460677
05147,County,"Woodruff County, AR",130077
05147,County,"Woodruff County, AR",130403
05147,County,"Woodruff County, AR",131425
05149,County,"Yell County, AR",130077
05149,County,"Yell County, AR",130403
05149,County,"Yell County, AR",131425
06001,County,"Alameda County, CA",130077
06001,County,"Alameda County, CA",130403
06001,County,"Alameda County, CA",131425
06001,County,"Alameda County, CA",460677
06003,County,"Alpine County, CA",130077
06003,County,"Alpine County, CA",130403
06003,County,"Alpine County, CA",131425
06003,County,"Alpine County, CA",460677
06005,County,"Amador County, CA",130077
06005,County,"Amador County, CA",130403
06005,County,"Amador County, CA",131425
06005,County,"Amador County, CA",460677
06007,County,"Butte County, CA",130077
06007,County,"Butte County, CA",130403
06007,County,"Butte County, CA",131425
06007,County,"Butte County, CA",460677
06009,County,"Calaveras County, CA",130077
06009,County,"Calaveras County, CA",130403
06009,County,"Calaveras County, CA",131425
06009,County,"Calaveras County, CA",460677
06011,County,"Colusa County, CA",130077
06011,County,"Colusa County, CA",130403
06011,County,"Colusa County, CA",131425
06013,County,"Contra Costa County, CA",130077
06013,County,"Contra Costa County, CA",130403
06013,County,"Contra Costa County, CA",131425
06013,County,"Contra Costa County, CA",460677
06015,County,"Del Norte County, CA",130077
06015,County,"Del Norte County, CA",130403
06015,County,"Del Norte County, CA",131310
06015,County,"Del Norte County, CA",131425
06017,County,"El Dorado County, CA",130077
06017,County,"El Dorado County, CA",130403
06017,County,"El Dorado County, CA",131425
06017,County,"El Dorado County, CA",460677
06019,County,"Fresno County, CA",130077
06019,County,"Fresno County, CA",130403
06019,County,"Fresno County, CA",131425
06019,County,"Fresno County, CA",460677
06021,County,"Glenn County, CA",130077
06021,County,"Glenn County, CA",130403
06021,County,"Glenn County, CA",131425
06021,County,"Glenn County, CA",460677
06023,County,"Humboldt County, CA",130077
06023,County,"Humboldt County, CA",130403
06023,County,"Humboldt County, CA",131310
06023,County,"Humboldt County, CA",131425
06025,County,"Imperial County, CA",130077
06025,County,"Imperial County, CA",130403
06025,County,"Imperial County, CA",131425
06025,County,"Imperial County, CA",460677
06027,County,"Inyo County, CA",130077
06027,County,"Inyo County, CA",130081
06027,County,"Inyo County, CA",130403
06027,County,"Inyo County, CA",131425
06029,County,"Kern County, CA",130077
06029,County,"Kern County, CA",130403
06029,County,"Kern County, CA",131425
06029,County,"Kern County, CA",460677
06031,County,"Kings County, CA",130077
06031,County,"Kings County, CA",130403
06031,County,"Kings County, CA",131425
06031,County,"Kings County, CA",460677
06033,County,"Lake County, CA",130077
06033,County,"Lake County, CA",130403
06033,County,"Lake County, CA",131310
06033,County,"Lake County, CA",131425
06035,County,"Lassen County, CA",130077
06035,County,"Lassen County, CA",130081
06035,County,"Lassen County, CA",130403
06035,County,"Lassen County, CA",131310
06035,County,"Lassen County, CA",131425
06035,County,"Lassen County, CA",460677
06037,County,"Los Angeles County, CA",130077
06037,County,"Los Angeles County, CA",130403
06037,County,"Los Angeles County, CA",131425
06037,County,"Los Angeles County, CA",460677
06039,County,"Madera County, CA",130077
06039,County,"Madera County, CA",130403
06039,County,"Madera County, CA",131425
06039,County,"Madera County, CA",460677
06041,County,"Marin County, CA",130077
06041,County,"Marin County, CA",130403
06041,County,"Marin County, CA",131425
06041,County,"Marin County, CA",460677
06043,County,"Mariposa County, CA",130077
06043,County,"Mariposa County, CA",130403
06043,County,"Mariposa County, CA",131425
06043,County,"Mariposa County, CA",460677
06045,County,"Mendocino County, CA",130077
06045,County,"Mendocino County, CA",130403
06045,County,"Mendocino County, CA",131310
06045,County,"Mendocino County, CA",131425
06047,County,"Merced County, CA",130077
06047,County,"Merced County, CA",130403
06047,County,"Merced County, CA",131425
06047,County,"Merced County, CA",460677
06049,County,"Modoc County, CA",130077
06049,County,"Modoc County, CA",130403
06049,County,"Modoc County, CA",131310
06049,County,"Modoc County, CA",131425
06051,County,"Mono County, CA",130077
06051,County,"Mono County, CA",130081
06051,County,"Mono County, CA",130403
06051,County,"Mono County, CA",131425
06053,County,"Monterey County, CA",130077
06053,County,"Monterey County, CA",130403
06053,County,"Monterey County, CA",131425
06053,County,"Monterey County, CA",460677
06055,County,"Napa County, CA",130077
06055,County,"Napa County, CA",130403
06055,County,"Napa County, CA",131425
06055,County,"Napa County, CA",460677
06057,County,"Nevada County, CA",130077
06057,County,"Nevada County, CA",130403
06057,County,"Nevada County, CA",131425
06057,County,"Nevada County, CA",460677
06059,County,"Orange County, CA",130077
06059,County,"Orange County, CA",130403
06059,County,"Orange County, CA",131425
06059,County,"Orange County, CA",460677
06061,County,"Placer County, CA",130077
06061,County,"Placer County, CA",130403
06061,County,"Placer County, CA",131425
06061,County,"Placer County, CA",460677
06063,County,"Plumas County, CA",130077
06063,County,"Plumas County, CA",130403
06063,County,"Plumas County, CA",131310
06063,County,"Plumas County, CA",131425
06063,County,"Plumas County, CA",460677
06065,County,"Riverside County, CA",130077
06065,County,"Riverside County, CA",130403
06065,County,"Riverside County, CA",131425
06065,County,"Riverside County, CA",460677
06067,County,"Sacramento County, CA",130077
06067,County,"Sacramento County, CA",130403
06067,County,"Sacramento County, CA",131425
06067,County,"Sacramento County, CA",460677
06069,County,"San Benito County, CA",130077
06069,County,"San Benito County, CA",130403
06069,County,"San Benito County, CA",131425
06069,County,"San Benito County, CA",460677
06071,County,"San Bernardino County, CA",130077
06071,County,"San Bernardino County, CA",130403
06071,County,"San Bernardino County, CA",131425
06071,County,"San Bernardino County, CA",460677
06073,County,"San Diego County, CA",130077
06073,County,"San Diego County, CA",130403
06073,County,"San Diego County, CA",131425
06073,County,"San Diego County, CA",460677
06075,County,"San Francisco County, CA",130077
06075,County,"San Francisco County, CA",130403
06075,County,"San Francisco County, CA",131425
06075,County,"San Francisco County, CA",460677
06077,County,"San Joaquin County, CA",130077
06077,County,"San Joaquin County, CA",130403
06077,County,"San Joaquin County, CA",131425
06077,County,"San Joaquin County, CA",460677
06079,County,"San Luis Obispo County, CA",130077
06079,County,"San Luis Obispo County, CA",130403
06079,County,"San Luis Obispo County, CA",131425
06079,County,"San Luis Obispo County, CA",460677
06081,County,"San Mateo County, CA",130077
06081,County,"San Mateo County, CA",130403
06081,County,"San Mateo County, CA",131425
06081,County,"San Mateo County, CA",460677
06083,County,"Santa Barbara County, CA",130077
06083,County,"Santa Barbara County, CA",130403
06083,County,"Santa Barbara County, CA",131425
06083,County,"Santa Barbara County, CA",460677
06085,County,"Santa Clara County, CA",130077
06085,County,"Santa Clara County, CA",130403
06085,County,"Santa Clara County, CA",131425
06085,County,"Santa Clara County, CA",460677
06087,County,"Santa Cruz County, CA",130077
06087,County,"Santa Cruz County, CA",130403
06087,County,"Santa Cruz County, CA",131425
06087,County,"Santa Cruz County, CA",460677
06089,County,"Shasta County, CA",130077
06089,County,"Shasta County, CA",130403
06089,County,"Shasta County, CA",131425
06089,County,"Shasta County, CA",460677
06091,County,"Sierra County, CA",130077
06091,County,"Sierra County, CA",130403
06091,County,"Sierra County, CA",131425
06091,County,"Sierra County, CA",460677
06093,County,"Siskiyou County, CA",130077
06093,County,"Siskiyou County, CA",130403
06093,County,"Siskiyou County, CA",131310
06093,County,"Siskiyou County, CA",131425
06095,County,"Solano County, CA",130077
06095,County,"Solano County, CA",130403
06095,County,"Solano County, CA",131425
06095,County,"Solano County, CA",460677
06097,County,"Sonoma County, CA",130077
06097,County,"Sonoma County, CA",130403
06097,County,"Sonoma County, CA",131425
06097,County,"Sonoma County, CA",460677
06099,County,"Stanislaus County, CA",130077
06099,County,"Stanislaus County, CA",130403
06099,County,"Stanislaus County, CA",131425
06099,County,"Stanislaus County, CA",460677
06101,County,"Sutter County, CA",130077
06101,County,"Sutter County, CA",130403
06101,County,"Sutter County, CA",131425
06101,County,"Sutter County, CA",460677
06103,County,"Tehama County, CA",130077
06103,County,"Tehama County, CA",130403
06103,County,"Tehama County, CA",131425
06103,County,"Tehama County, CA",460677
06105,County,"Trinity County, CA",130077
06105,County,"Trinity County, CA",130403
06105,County,"Trinity County, CA",131310
06105,County,"Trinity County, CA",131425
06107,County,"Tulare County, CA",130077
06107,County,"Tulare County, CA",130403
06107,County,"Tulare County, CA",131425
06107,County,"Tulare County, CA",460677
06109,County,"Tuolumne County, CA",130077
06109,County,"Tuolumne County, CA",130403
06109,County,"Tuolumne County, CA",131425
06111,County,"Ventura County, CA",130077
06111,County,"Ventura County, CA",130403
06111,County,"Ventura County, CA",131425
06111,County,"Ventura County, CA",460677
06113,County,"Yolo County, CA",130077
06113,County,"Yolo County, CA",130403
06113,County,"Yolo County, CA",131425
06113,County,"Yolo County, CA",460677
06115,County,"Yuba County, CA",130077
06115,County,"Yuba County, CA",130403
06115,County,"Yuba County, CA",131425
06115,County,"Yuba County, CA",460677
08001,County,"Adams County, CO",130077
08001,County,"Adams County, CO",130403
08001,County,"Adams County, CO",130886
08001,County,"Adams County, CO",131425
08001,County,"Adams County, CO",460677
08003,County,"Alamosa County, CO",130077
08003,County,"Alamosa County, CO",130403
08003,County,"Alamosa County, CO",130886
08003,County,"Alamosa County, CO",131425
08005,County,"Arapahoe County, CO",130077
08005,County,"Arapahoe County, CO",130403
08005,County,"Arapahoe County, CO",130886
08005,County,"Arapahoe County, CO",131425
08005,County,"Arapahoe County, CO",460677
08007,County,"Archuleta County, CO",130077
08007,County,"Archuleta County, CO",130403
08007,County,"Archuleta County, CO",131425
08009,County,"Baca County, CO",130077
08009,County,"Baca County, CO",130403
08009,County,"Baca County, CO",130886
08009,County,"Baca County, CO",131007
08009,County,"Baca County, CO",131395
08009,County,"Baca County, CO",131425
08011,County,"Bent County, CO",130077
08011,County,"Bent County, CO",130403
08011,County,"Bent County, CO",130886
08011,County,"Bent County, CO",131425
08013,County,"Boulder County, CO",130077
08013,County,"Boulder County, CO",130403
08013,County,"Boulder County, CO",131425
08013,County,"Boulder County, CO",460677
08014,County,"Broomfield County, CO",130077
08014,County,"Broomfield County, CO",130403
08014,County,"Broomfield County, CO",131425
08014,County,"Broomfield County, CO",460677
08015,County,"Chaffee County, CO",130077
08015,County,"Chaffee County, CO",130403
08015,County,"Chaffee County, CO",131425
08017,County,"Cheyenne County, CO",130077
08017,County,"Cheyenne County, CO",130403
08017,County,"Cheyenne County, CO",130886
08017,County,"Cheyenne County, CO",131425
08017,County,"Cheyenne County, CO",460631
08019,County,"Clear Creek County, CO",130077
08019,County,"Clear Creek County, CO",130403
08019,County,"Clear Creek County, CO",131425
08021,County,"Conejos County, CO",130077
08021,County,"Conejos County, CO",130403
08021,County,"Conejos County, CO",130886
08021,County,"Conejos County, CO",131425
08023,County,"Costilla County, CO",130077
08023,County,"Costilla County, CO",130403
08023,County,"Costilla County, CO",130886
08023,County,"Costilla County, CO",131425
08025,County,"Crowley County, CO",130077
08025,County,"Crowley County, CO",130403
08025,County,"Crowley County, CO",130886
08025,County,"Crowley County, CO",131425
08027,County,"Custer County, CO",130077
08027,County,"Custer County, CO",130403
08027,County,"Custer County, CO",131425
08029,County,"Delta County, CO",130077
08029,County,"Delta County, CO",130403
08029,County,"Delta County, CO",131425
08029,County,"Delta County, CO",460677
08031,County,"Denver County, CO",130077
08031,County,"Denver County, CO",130403
08031,County,"Denver County, CO",130886
08031,County,"Denver County, CO",131425
08031,County,"Denver County, CO",460677
08033,County,"Dolores County, CO",130077
08033,County,"Dolores County, CO",130403
08033,County,"Dolores County, CO",131425
08035,County,"Douglas County, CO",130077
08035,County,"Douglas County, CO",130403
08035,County,"Douglas County, CO",130886
08035,County,"Douglas County, CO",131425
08035,County,"Douglas County, CO",460677
08037,County,"Eagle County, CO",130077
08037,County,"Eagle County, CO",130403
08037,County,"Eagle County, CO",131425
08039,County,"Elbert County, CO",130077
08039,County,"Elbert County, CO",130403
08039,County,"Elbert County, CO",130886
08039,County,"Elbert County, CO",131425
08039,County,"Elbert County, CO",460677
08041,County,"El Paso County, CO",130077
08041,County,"El Paso County, CO",130403
08041,County,"El Paso County, CO",130886
08041,County,"El Paso County, CO",131425
